Ag2O2-AuSe-NM,1
Ag2S2-AuSe-NM,1
Ag2Se2-AuSe-NM,0
Ag2Te2-AuSe-NM,0
Au2O2-AuSe-NM,1
Au2S2-AuSe-NM,1
Au2Se2-AuSe-NM,1
Au2Te2-AuSe-NM,0
Co2O2-AuSe-FM,0
Co2S2-NiSe-FM,0
Co2S2-NiSe-NM,0
Co2Se2-NiSe-FM,0
Co2Se2-NiSe-NM,0
Co2Te2-NiSe-FM,0
Co2Te2-NiSe-NM,0
Cr2O2-RhO-FM,0
Cr2S2-NiSe-AFM,0
Cr2Se2-NiSe-AFM,1
Cr2Te2-NiSe-AFM,0
Cu2O2-AuSe-NM,1
Cu2S2-AuSe-NM,0
Cu2Se2-AuSe-NM,1
Cu2Te2-NiSe-NM,0
Fe2O2-AuSe-FM,0
Fe2S2-NiSe-FM,0
Fe2Se2-NiSe-FM,0
Fe2Te2-NiSe-FM,0
Hf2O2-AuSe-FM,1
Hf2O2-AuSe-NM,1
Hf2S2-AuSe-FM,1
Hf2S2-AuSe-NM,1
Hf2Se2-NiSe-NM,1
Hf2Te2-NiSe-NM,1
Ir2O2-AuSe-NM,1
Ir2S2-NiSe-NM,0
Ir2Se2-AuSe-NM,0
Ir2Te2-NiSe-NM,0
Mn2O2-AuSe-FM,0
Mn2S2-NiSe-AFM,1
Mn2Se2-NiSe-FM,0
Mn2Te2-NiSe-FM,1
Mo2O2-RhO-FM,0
Mo2O2-RhO-NM,0
Mo2S2-Undefined-NM,0
Mo2Se2-Undefined-NM,0
Mo2Te2-Undefined-NM,0
Nb2O2-RhO-NM,0
Nb2S2-NiSe-NM,0
Nb2Se2-NiSe-NM,0
Nb2Te2-NiSe-NM,1
Ni2O2-AuSe-FM,1
Ni2O2-AuSe-NM,1
Ni2S2-NiSe-FM,0
Ni2Se2-NiSe-FM,0
Ni2Te2-NiSe-FM,0
Os2O2-RhO-NM,0
Os2S2-RhO-NM,0
Os2Se2-RhO-NM,0
Os2Te2-Undefined-NM,0
Pb2O2-Undefined-NM,0
Pb2Se2-RhO-NM,0
Pb2Te2-AuSe-NM,0
Pt2O2-AuSe-NM,1
Pt2S2-AuSe-NM,0
Pt2Se2-NiSe-NM,0
Pt2Te2-NiSe-NM,1
Re2O2-RhO-NM,0
Re2S2-RhO-NM,0
Re2Se2-RhO-NM,0
Re2Te2-Undefined-NM,0
Rh2O2-RhO-NM,0
Rh2S2-AuSe-NM,0
Rh2Se2-AuSe-NM,0
Rh2Te2-NiSe-NM,0
Ru2O2-RhO-NM,0
Ru2S2-RhO-NM,0
Ru2Se2-RhO-NM,0
Ru2Te2-Undefined-NM,0
Sc2O2-AuSe-FM,0
Sc2O2-AuSe-NM,1
Sc2S2-AuSe-NM,0
Sc2Se2-NiSe-FM,0
Sc2Se2-NiSe-NM,0
Sc2Te2-NiSe-FM,0
Sc2Te2-NiSe-NM,0
Ta2O2-RhO-NM,0
Ta2S2-NiSe-NM,0
Ta2Se2-NiSe-NM,0
Ta2Te2-NiSe-NM,0
Ti2O2-AuSe-FM,1
Ti2O2-AuSe-NM,1
Ti2S2-NiSe-NM,1
Ti2Se2-NiSe-NM,1
Ti2Te2-NiSe-NM,0
V2O2-RhO-NM,0
V2S2-NiSe-FM,0
V2S2-NiSe-NM,0
V2S2-NiSe-AFM,0
V2Se2-NiSe-NM,1
V2Se2-NiSe-AFM,1
V2Te2-NiSe-FM,1
V2Te2-NiSe-NM,0
W2O2-AuSe-NM,0
W2S2-AuSe-NM,1
W2Se2-NiSe-NM,0
W2Te2-NiSe-NM,0
Zr2O2-AuSe-FM,1
Zr2O2-AuSe-NM,1
Zr2S2-NiSe-NM,0
Zr2Se2-NiSe-NM,1
Zr2Te2-NiSe-NM,1
AlAs-BN-NM,0
AlN-BN-NM,0
AlSb-GeSe-NM,0
AsB-BN-NM,0
BN-BN-NM,0
BP-BN-NM,0
BSb-BN-NM,0
GaAs-GeSe-NM,0
GaN-BN-NM,0
GaP-GeSe-NM,0
GeO-GeSe-NM,0
GeS-GeSe-NM,0
GeSe-GeSe-NM,0
GeTe-GeSe-NM,0
HgO-BN-NM,0
HgS-BN-NM,0
HgSe-GeSe-NM,0
HgTe-GeSe-NM,0
InAs-GeSe-NM,0
InN-BN-NM,0
InP-GeSe-NM,0
InSb-GeSe-NM,0
PbO-GeSe-NM,0
PbS-GeSe-NM,0
PbSe-GeSe-NM,0
PbTe-GeSe-NM,0
SnO-GeSe-NM,0
SnS-GeSe-NM,0
SnSe-GeSe-NM,0
SnTe-GeSe-NM,0
AsBrS-BiTeI-NM,0
AsClS-BiTeI-NM,0
AsBrSe-BiTeI-NM,0
AsClSe-BiTeI-NM,0
AsISe-BiTeI-NM,0
AsIS-BiTeI-NM,0
AsBrTe-BiTeI-NM,0
AsClTe-BiTeI-NM,0
AsITe-BiTeI-NM,0
BiBrS-BiTeI-NM,0
BiClS-BiTeI-NM,0
BiBrSe-BiTeI-NM,0
BiClSe-BiTeI-NM,0
BiISe-BiTeI-NM,0
BiIS-BiTeI-NM,0
BiBrTe-BiTeI-NM,0
BiClTe-BiTeI-NM,0
BiITe-BiTeI-NM,0
BrSSb-BiTeI-NM,0
ClSSb-BiTeI-NM,0
BrSbSe-BiTeI-NM,0
ClSbSe-BiTeI-NM,0
ISbSe-BiTeI-NM,0
ISSb-BiTeI-NM,0
BrSbTe-BiTeI-NM,0
ClSbTe-BiTeI-NM,0
ISbTe-BiTeI-NM,0
BiWSb-BiTeI-NM,0
WBrI-BiTeI-NM,0
WSeTe-BiTeI-NM,0
WSSe-BiTeI-NM,0
BiZrAs-BiTeI-NM,0
ZrAsSb-BiTeI-NM,0
ZrBrCl-BiTeI-NM,0
ZrBrI-BiTeI-NM,0
