Ag2O2-AuSe-NM,19.138906620905964
Ag2S2-AuSe-NM,21.780150392128448
Ag2Se2-AuSe-NM,22.759781993964715
Ag2Te2-AuSe-NM,25.762528228631226
Au2O2-AuSe-NM,18.967141930018762
Au2S2-AuSe-NM,22.26088069993586
Au2Se2-AuSe-NM,23.605846755359973
Au2Te2-AuSe-NM,26.609108893029564
Co2O2-AuSe-FM,12.146779810391335
Co2S2-NiSe-FM,11.843846271977565
Co2S2-NiSe-NM,11.84167176650797
Co2Se2-NiSe-FM,12.3939822027096
Co2Se2-NiSe-NM,12.3939822027096
Co2Te2-NiSe-FM,13.248749446245629
Co2Te2-NiSe-NM,13.248749446245629
Cr2O2-RhO-FM,15.004665712040742
Cr2S2-NiSe-AFM,13.05350084427297
Cr2Se2-NiSe-AFM,13.837082525662051
Cr2Te2-NiSe-AFM,15.221688737340346
Cu2O2-AuSe-NM,15.71480048457001
Cu2S2-AuSe-NM,18.14356423994113
Cu2Se2-AuSe-NM,18.26625974346452
Cu2Te2-NiSe-NM,15.125414994351946
Fe2O2-AuSe-FM,12.931227528349961
Fe2S2-NiSe-FM,11.879463009005356
Fe2Se2-NiSe-FM,13.10262013297374
Fe2Te2-NiSe-FM,13.398762660448996
Hf2O2-AuSe-FM,17.945808894374643
Hf2O2-AuSe-NM,17.944715369432178
Hf2S2-AuSe-FM,18.330315680802816
Hf2S2-AuSe-NM,18.330315680802816
Hf2Se2-NiSe-NM,17.44819802733644
Hf2Te2-NiSe-NM,18.258811268799647
Ir2O2-AuSe-NM,12.64587306956229
Ir2S2-NiSe-NM,14.501384554826789
Ir2Se2-AuSe-NM,13.298697328758472
Ir2Te2-NiSe-NM,15.573011905749576
Mn2O2-AuSe-FM,13.822387506204494
Mn2S2-NiSe-AFM,12.738488720198088
Mn2Se2-NiSe-FM,13.327929288181211
Mn2Te2-NiSe-FM,14.439158314004672
Mo2O2-RhO-FM,14.096051060699926
Mo2O2-RhO-NM,14.095258159505178
Mo2S2-Undefined-NM,13.98488635417555
Mo2Se2-Undefined-NM,14.309564378347423
Mo2Te2-Undefined-NM,14.769875724338668
Nb2O2-RhO-NM,15.255397505279433
Nb2S2-NiSe-NM,14.99586478893623
Nb2Se2-NiSe-NM,15.181128124796453
Nb2Te2-NiSe-NM,15.636130133015152
Ni2O2-AuSe-FM,12.649107434108544
Ni2O2-AuSe-NM,12.27519673456571
Ni2S2-NiSe-FM,12.520177679502272
Ni2Se2-NiSe-FM,13.130387332532049
Ni2Te2-NiSe-FM,13.958250995483588
Os2O2-RhO-NM,12.551811580264594
Os2S2-RhO-NM,12.740927614705441
Os2Se2-RhO-NM,12.409610123707482
Os2Te2-Undefined-NM,9.13478053665403
Pb2O2-Undefined-NM,20.682790613127473
Pb2Se2-RhO-NM,22.499861649720355
Pb2Te2-AuSe-NM,19.952219922727448
Pt2O2-AuSe-NM,14.189546356816688
Pt2S2-AuSe-NM,15.23419939276261
Pt2Se2-NiSe-NM,15.743484498540937
Pt2Te2-NiSe-NM,16.739251494856703
Re2O2-RhO-NM,13.06713611677768
Re2S2-RhO-NM,12.728305031938556
Re2Se2-RhO-NM,12.529099378967832
Re2Te2-Undefined-NM,11.296613775099118
Rh2O2-RhO-NM,14.052323723209955
Rh2S2-AuSe-NM,13.386067141227032
Rh2Se2-AuSe-NM,13.364180450658672
Rh2Te2-NiSe-NM,15.391412645341072
Ru2O2-RhO-NM,12.894653335022332
Ru2S2-RhO-NM,13.540519350031085
Ru2Se2-RhO-NM,12.548097528939365
Ru2Te2-Undefined-NM,11.243880959341213
Sc2O2-AuSe-FM,19.41793442621684
Sc2O2-AuSe-NM,19.229383864884355
Sc2S2-AuSe-NM,21.209064936073148
Sc2Se2-NiSe-FM,18.45667899740685
Sc2Se2-NiSe-NM,18.45667899740685
Sc2Te2-NiSe-FM,19.88808451435376
Sc2Te2-NiSe-NM,19.866883739503738
Ta2O2-RhO-NM,15.182129286036396
Ta2S2-NiSe-NM,15.07896396931179
Ta2Se2-NiSe-NM,15.291434670781502
Ta2Te2-NiSe-NM,15.757532622616292
Ti2O2-AuSe-FM,15.46290430401548
Ti2O2-AuSe-NM,15.293225940940705
Ti2S2-NiSe-NM,14.513802662320137
Ti2Se2-NiSe-NM,15.102778021310947
Ti2Te2-NiSe-NM,16.06629484209852
V2O2-RhO-NM,13.255003434882202
V2S2-NiSe-FM,12.640618602511573
V2S2-NiSe-NM,12.640618602511573
V2S2-NiSe-AFM,12.658261829248879
V2Se2-NiSe-NM,12.999553342480246
V2Se2-NiSe-AFM,13.044017350387184
V2Te2-NiSe-FM,13.350729942823323
V2Te2-NiSe-NM,13.33050402604599
W2O2-AuSe-NM,13.206262394870132
W2S2-AuSe-NM,13.778756803525516
W2Se2-NiSe-NM,14.221324260008194
W2Te2-NiSe-NM,14.506728453017185
Zr2O2-AuSe-FM,18.336918987004825
Zr2O2-AuSe-NM,18.25812031922876
Zr2S2-NiSe-NM,17.238094122979735
Zr2Se2-NiSe-NM,17.760727323289903
Zr2Te2-NiSe-NM,18.648965932947558
AlAs-BN-NM,14.543611175973199
AlN-BN-NM,8.509268534544297
AlSb-GeSe-NM,16.717156112843483
AsB-BN-NM,9.956856295584972
BN-BN-NM,5.457207451866578
BP-BN-NM,8.956021399745039
BSb-BN-NM,12.00236382297238
GaAs-GeSe-NM,14.28482838934916
GaN-BN-NM,9.251522705981223
GaP-GeSe-NM,13.34515032656771
GeO-GeSe-NM,7.850789457562721
GeS-GeSe-NM,10.538248656704276
GeSe-GeSe-NM,11.640368083698204
GeTe-GeSe-NM,13.46741238606339
HgO-BN-NM,12.283739581036981
HgS-BN-NM,15.91862498184747
HgSe-GeSe-NM,17.256307340653738
HgTe-GeSe-NM,19.388251158641733
InAs-GeSe-NM,16.403540075859436
InN-BN-NM,11.069624820042907
InP-GeSe-NM,15.387596684399528
InSb-GeSe-NM,18.83433709973363
PbO-GeSe-NM,11.179548071860982
PbS-GeSe-NM,13.50609573469509
PbSe-GeSe-NM,14.400538978320071
PbTe-GeSe-NM,16.19128399798707
SnO-GeSe-NM,9.67618712213771
SnS-GeSe-NM,12.191745645859505
SnSe-GeSe-NM,13.218284908265755
SnTe-GeSe-NM,15.079288858345203
AsBrS-BiTeI-NM,11.967760992696276
AsClS-BiTeI-NM,11.540056717922656
AsBrSe-BiTeI-NM,12.611303064286762
AsClSe-BiTeI-NM,12.219840775263878
AsISe-BiTeI-NM,13.40452851805359
AsIS-BiTeI-NM,12.794663317793782
AsBrTe-BiTeI-NM,13.734331257033144
AsClTe-BiTeI-NM,13.37259905771768
AsITe-BiTeI-NM,14.470626030307637
BiBrS-BiTeI-NM,14.609649287649042
BiClS-BiTeI-NM,14.333185522828346
BiBrSe-BiTeI-NM,15.193531298109589
BiClSe-BiTeI-NM,14.886686700858865
BiISe-BiTeI-NM,15.808052914471958
BiIS-BiTeI-NM,15.225886198771766
BiBrTe-BiTeI-NM,16.336525782332647
BiClTe-BiTeI-NM,16.03990982831278
BiITe-BiTeI-NM,16.933619563843486
BrSSb-BiTeI-NM,13.777252883434707
ClSSb-BiTeI-NM,13.46321417488523
BrSbSe-BiTeI-NM,14.387547754159716
ClSbSe-BiTeI-NM,14.07959195076359
ISbSe-BiTeI-NM,15.0436356560749
ISSb-BiTeI-NM,14.43964472729248
BrSbTe-BiTeI-NM,15.534054761231198
ClSbTe-BiTeI-NM,15.236783403477004
ISbTe-BiTeI-NM,16.14849907132257
BiWSb-BiTeI-NM,9.822962527387121
WBrI-BiTeI-NM,10.413265975139598
WSeTe-BiTeI-NM,9.93358895599089
WSSe-BiTeI-NM,9.119758832727968
BiZrAs-BiTeI-NM,11.580298471823056
ZrAsSb-BiTeI-NM,11.229352838228856
ZrBrCl-BiTeI-NM,10.115652525747645
ZrBrI-BiTeI-NM,11.522474889947631
ZrSeTe-BiTeI-NM,13.06320333654695
ZrSSe-BiTeI-NM,12.097410875588947
ZrSTe-BiTeI-NM,12.66557447046624
BiCrAs-BiTeI-NM,9.431174588740946
CrAsSb-BiTeI-FM,8.515686237060889
CrAsSb-BiTeI-NM,8.514364980758904
BiCrSb-BiTeI-FM,9.520879417739554
CrBrCl-BiTeI-FM,12.144113244144322
CrBrI-BiTeI-FM,13.712627610547296
CrClI-BiTeI-FM,13.172616447279347
CrSeTe-BiTeI-NM,9.722144844940972
CrSSe-BiTeI-NM,8.553020618728613
CrSTe-BiTeI-NM,9.411687866544586
BiHfAs-BiTeI-NM,11.430227980949315
HfAsSb-BiTeI-NM,10.978102766123135
BiHfSb-BiTeI-NM,9.57668089895389
HfBrCl-BiTeI-NM,9.760929725900164
HfBrI-BiTeI-NM,11.143132266648175
HfClI-BiTeI-NM,10.733812048549295
HfSeTe-BiTeI-NM,12.982387877760534
HfSSe-BiTeI-NM,11.929085619912586
HfSTe-BiTeI-NM,12.549007511197148
BiMoAs-BiTeI-NM,9.57270065604723
MoAsSb-BiTeI-NM,9.031470960133449
BiMoSb-BiTeI-NM,9.83318159485643
MoBrCl-BiTeI-NM,9.28889290116057
MoBrI-BiTeI-NM,10.951088087224
MoClI-BiTeI-NM,10.297011785978631
MoSeTe-BiTeI-NM,9.897163505921183
MoSSe-BiTeI-NM,8.98503532986168
MoSTe-BiTeI-NM,9.542697940110786
BiNbAs-BiTeI-NM,10.43635480617846
NbAsSb-BiTeI-NM,10.01551324099845
BiNbSb-BiTeI-NM,9.667095903101814
NbBrCl-BiTeI-NM,9.382550643475168
NbBrI-BiTeI-NM,10.88106831236052
NbClI-BiTeI-NM,10.407419983278526
NbSeTe-BiTeI-NM,11.092755875396124
NbSSe-BiTeI-NM,10.211688098193347
NbSTe-BiTeI-NM,10.779226128601039
BiTaAs-BiTeI-NM,10.520212420744754
TaAsSb-BiTeI-NM,10.1375929736889
BiTaSb-BiTeI-NM,9.612220754522607
TaBrCl-BiTeI-NM,9.078071955524207
TaBrI-BiTeI-NM,10.51472653276505
TaClI-BiTeI-NM,10.066400246520606
TaSeTe-BiTeI-NM,11.211852567587695
TaSSe-BiTeI-NM,10.263226704567419
TaSTe-BiTeI-NM,10.84546394260654
BiTiAs-BiTeI-NM,10.56606939602005
TiAsSb-BiTeI-NM,9.928534766415197
BiTiSb-BiTeI-NM,9.373195060821008
TiBrCl-BiTeI-FM,10.134195478712849
TiBrCl-BiTeI-NM,10.03749790836105
TiBrI-BiTeI-FM,13.279515639240815
TiClI-BiTeI-FM,12.744862624829677
TiSeTe-BiTeI-NM,11.508296333242411
TiSSe-BiTeI-NM,10.47778011994836
TiSTe-BiTeI-NM,11.160086853156281
BiVAs-BiTeI-NM,9.830487672160565
VAsSb-BiTeI-NM,9.2184314421844
BiVSb-BiTeI-FM,9.431993130368994
BiVSb-BiTeI-NM,9.395977524867378
VBrCl-BiTeI-FM,12.17251244771284
VBrI-BiTeI-FM,13.776733291513901
VClI-BiTeI-FM,13.180732187217044
VSeTe-BiTeI-FM,10.597704177422695
VSSe-BiTeI-FM,9.309954691768223
VSSe-BiTeI-NM,9.239944723020775
VSTe-BiTeI-FM,10.448990306108286
BiWAs-BiTeI-NM,9.501480874648978
WAsSb-BiTeI-NM,9.065315807499289
WBrCl-BiTeI-NM,8.858958790371078
WClI-BiTeI-NM,9.831806412940471
WSTe-BiTeI-NM,9.57381524673969
BiZrSb-BiTeI-NM,9.691682196103592
ZrClI-BiTeI-NM,11.114916437611628
As2-C-NM,11.270641387011338
C2-C-NM,5.2716958987424904
Ge2-C-NM,14.183350119708487
Si2-C-NM,12.990257473296836
Sn2-C-NM,18.898325477850005
As2C6-C3N-NM,-28.888116843641917
As2Ge6-C3N-NM,-61.69630383505352
As2Si6-C3N-NM,-54.1275382797072
Bi2C6-C3N-NM,-36.25653458211378
Bi2Ge6-C3N-NM,-69.08710480186379
Bi2Pb6-C3N-NM,-94.7546837109414
Bi2Si6-C3N-NM,-63.69786224849291
Bi2Sn6-C3N-NM,-85.05990189999704
C6N2-C3N-NM,-20.43713020695237
C6P2-C3N-NM,-26.184970031882454
C6Sb2-C3N-NM,-33.05432824041682
Ge6N2-C3N-NM,-51.714291191468924
Ge6P2-C3N-NM,-59.47917138141774
Ge6Sb2-C3N-NM,-66.95406518705788
N2Si6-C3N-NM,-41.13267822778224
P2Si6-C3N-NM,-50.981261736653835
Pb6As2-C3N-NM,-88.09173760536166
Pb6N2-C3N-NM,-76.91949261037396
Pb6P2-C3N-NM,-85.67867203505054
Pb6Sb2-C3N-NM,-92.92319348117852
Sb2Si6-C3N-NM,-60.351574453052486
Sn6As2-C3N-NM,-77.65856842002279
Sn6N2-C3N-NM,-65.70760320897489
Sn6P2-C3N-NM,-75.90306749697069
Sn6Sb2-C3N-NM,-82.70502993166141
Sc2S2-CH-FM,15.547348810532856
Sc2S2-CH-NM,15.587555739422907
Sc2Se2-CH-FM,16.631607418255218
