Ag2O2-AuSe-NM,AB
Ag2S2-AuSe-NM,AB
Ag2Se2-AuSe-NM,AB
Ag2Te2-AuSe-NM,AB
Au2O2-AuSe-NM,AB
Au2S2-AuSe-NM,AB
Au2Se2-AuSe-NM,AB
Au2Te2-AuSe-NM,AB
Co2O2-AuSe-FM,AB
Co2S2-NiSe-FM,AB
Co2S2-NiSe-NM,AB
Co2Se2-NiSe-FM,AB
Co2Se2-NiSe-NM,AB
Co2Te2-NiSe-FM,AB
Co2Te2-NiSe-NM,AB
Cr2O2-RhO-FM,AB
Cr2S2-NiSe-AFM,AB
Cr2Se2-NiSe-AFM,AB
Cr2Te2-NiSe-AFM,AB
Cu2O2-AuSe-NM,AB
Cu2S2-AuSe-NM,AB
Cu2Se2-AuSe-NM,AB
Cu2Te2-NiSe-NM,AB
Fe2O2-AuSe-FM,AB
Fe2S2-NiSe-FM,AB
Fe2Se2-NiSe-FM,AB
Fe2Te2-NiSe-FM,AB
Hf2O2-AuSe-FM,AB
Hf2O2-AuSe-NM,AB
Hf2S2-AuSe-FM,AB
Hf2S2-AuSe-NM,AB
Hf2Se2-NiSe-NM,AB
Hf2Te2-NiSe-NM,AB
Ir2O2-AuSe-NM,AB
Ir2S2-NiSe-NM,AB
Ir2Se2-AuSe-NM,AB
Ir2Te2-NiSe-NM,AB
Mn2O2-AuSe-FM,AB
Mn2S2-NiSe-AFM,AB
Mn2Se2-NiSe-FM,AB
Mn2Te2-NiSe-FM,AB
Mo2O2-RhO-FM,AB
Mo2O2-RhO-NM,AB
Mo2S2-Undefined-NM,AB
Mo2Se2-Undefined-NM,AB
Mo2Te2-Undefined-NM,AB
Nb2O2-RhO-NM,AB
Nb2S2-NiSe-NM,AB
Nb2Se2-NiSe-NM,AB
Nb2Te2-NiSe-NM,AB
Ni2O2-AuSe-FM,AB
Ni2O2-AuSe-NM,AB
Ni2S2-NiSe-FM,AB
Ni2Se2-NiSe-FM,AB
Ni2Te2-NiSe-FM,AB
Os2O2-RhO-NM,AB
Os2S2-RhO-NM,AB
Os2Se2-RhO-NM,AB
Os2Te2-Undefined-NM,AB
Pb2O2-Undefined-NM,AB
Pb2Se2-RhO-NM,AB
Pb2Te2-AuSe-NM,AB
Pt2O2-AuSe-NM,AB
Pt2S2-AuSe-NM,AB
Pt2Se2-NiSe-NM,AB
Pt2Te2-NiSe-NM,AB
Re2O2-RhO-NM,AB
Re2S2-RhO-NM,AB
Re2Se2-RhO-NM,AB
Re2Te2-Undefined-NM,AB
Rh2O2-RhO-NM,AB
Rh2S2-AuSe-NM,AB
Rh2Se2-AuSe-NM,AB
Rh2Te2-NiSe-NM,AB
Ru2O2-RhO-NM,AB
Ru2S2-RhO-NM,AB
Ru2Se2-RhO-NM,AB
Ru2Te2-Undefined-NM,AB
Sc2O2-AuSe-FM,AB
Sc2O2-AuSe-NM,AB
Sc2S2-AuSe-NM,AB
Sc2Se2-NiSe-FM,AB
Sc2Se2-NiSe-NM,AB
Sc2Te2-NiSe-FM,AB
Sc2Te2-NiSe-NM,AB
Ta2O2-RhO-NM,AB
Ta2S2-NiSe-NM,AB
Ta2Se2-NiSe-NM,AB
Ta2Te2-NiSe-NM,AB
Ti2O2-AuSe-FM,AB
Ti2O2-AuSe-NM,AB
Ti2S2-NiSe-NM,AB
Ti2Se2-NiSe-NM,AB
Ti2Te2-NiSe-NM,AB
V2O2-RhO-NM,AB
V2S2-NiSe-FM,AB
V2S2-NiSe-NM,AB
V2S2-NiSe-AFM,AB
V2Se2-NiSe-NM,AB
V2Se2-NiSe-AFM,AB
V2Te2-NiSe-FM,AB
V2Te2-NiSe-NM,AB
W2O2-AuSe-NM,AB
W2S2-AuSe-NM,AB
W2Se2-NiSe-NM,AB
W2Te2-NiSe-NM,AB
Zr2O2-AuSe-FM,AB
Zr2O2-AuSe-NM,AB
Zr2S2-NiSe-NM,AB
Zr2Se2-NiSe-NM,AB
Zr2Te2-NiSe-NM,AB
AlAs-BN-NM,AB
AlN-BN-NM,AB
AlSb-GeSe-NM,AB
AsB-BN-NM,AB
BN-BN-NM,AB
BP-BN-NM,AB
BSb-BN-NM,AB
GaAs-GeSe-NM,AB
GaN-BN-NM,AB
GaP-GeSe-NM,AB
GeO-GeSe-NM,AB
GeS-GeSe-NM,AB
GeSe-GeSe-NM,AB
GeTe-GeSe-NM,AB
HgO-BN-NM,AB
HgS-BN-NM,AB
HgSe-GeSe-NM,AB
HgTe-GeSe-NM,AB
InAs-GeSe-NM,AB
InN-BN-NM,AB
InP-GeSe-NM,AB
InSb-GeSe-NM,AB
PbO-GeSe-NM,AB
PbS-GeSe-NM,AB
PbSe-GeSe-NM,AB
PbTe-GeSe-NM,AB
SnO-GeSe-NM,AB
